id_dim,index_rel_phytomer,L_blade,W_blade,L_sheath,W_sheath,L_internode,W_internode
17506,0.5,10.3,0.00608454,4.9075,0.4,0,0
17506,0.666666667,13,0.00892546,6.4025,0.4,1,0.26
17506,0.833333333,9.15,0.0080095,6.75775,0.4,3.7,0.29
17506,1,16.43888889,0.010461711,8.050820556,0.4,7,0.313
17602,0.5,8.066666667,0.004393953,2.43848,0.4,0,0
17602,1,8.8,0.00529284,3.122,0.4,0,0
18111,0.090909091,10,0.003810012,3.204,0.4,0,0
18111,0.181818182,10,0.003724385,3.00048,0.4,0,0
18111,0.272727273,8.4,0.004527768,3.023973333,0.4,0,0
18111,0.363636364,9.533333333,0.005570648,3.632746667,0.4,0,0
18111,0.454545455,11.8,0.006794826,4.12764,0.4,0,0
18111,0.545454545,13,0.00880548,5.9992,0.4,0,0
18111,0.636363636,15,0.01199982,7.3,0.4,0.1,0.26
18111,0.727272727,16,0.012205,8,0.36,2.9,0.26
18111,0.818181818,14.1,0.013435688,8.3,0.35,5.7,0.28
18111,0.909090909,11.4,0.01261687,9,0.343,10,0.315
18111,1,10.6,0.01477502,14.1,0.373,12.2,0.302
18403,0.333333333,6.5,0.00306509,2.82642,0.4,0,0
18403,0.666666667,10.2,0.004597326,3.614582222,0.4,0,0
18403,1,11.57777778,0.005982029,5.003915556,0.4,0,0
18501,0.5,8.65,0.004074775,2.85413,0.4,0,0
18501,1,8.65,0.004074775,2.85413,0.4,0,0
19111,0.090909091,10.3,0.003810012,3.55644,0.4,0,0
19111,0.181818182,11.1,0.003724385,3.17908,0.4,0,0
19111,0.272727273,8.9,0.004527768,3.478626667,0.4,0,0
19111,0.363636364,10.96666667,0.006028512,4.094853333,0.4,0,0
19111,0.454545455,12.8,0.007316646,4.47744,0.4,0,0
19111,0.545454545,14,0.00932093,6.86058,0.4,0,0
19111,0.636363636,16.3,0.012401455,9,0.45,1.6,0.347
19111,0.727272727,18.4,0.01315492,9,0.47,4,0.341
19111,0.818181818,17.2,0.013435688,9.8,0.462,5.7,0.375
19111,0.909090909,14.8,0.01407207,10,0.441,11.1,0.368
19111,1,8.4,0.01332214,13.8,0.443,15,0.354
19404,0.25,8.233333333,0.003537909,3.0481,0.4,0,0
19404,0.5,11,0.00486703,3.68396,0.4,0,0
19404,0.75,11.8,0.00608254,5.587,0.4,0,0
19404,1,14.8,0.00845964,7.289,0.4,0,0
19502,0.5,10.16666667,0.004586088,3.111833,0.4,0,0
19502,1,11.23,0.005824729,2.74736,0.4,0,0
19602,0.5,8.8,0.00472564,3.1797225,0.4,0,0
19602,1,11.475,0.006704705,2.830613333,0.4,0,0
20111,0.090909091,9.066666667,0.003810012,3.01176,0.4,0,0
20111,0.181818182,9.4,0.003724385,2.92904,0.4,0,0
20111,0.272727273,8.2,0.004527768,3.0927,0.4,0,0
20111,0.363636364,9.75,0.00563986,3.7026,0.4,0,0
20111,0.454545455,11.45,0.006612189,4.00521,0.4,0,0
20111,0.545454545,12.7,0.008650845,5.60164,0.4,0,0
20111,0.636363636,14.4,0.01181445,8.3,0.51,0.6,0.374
20111,0.727272727,18.5,0.0131945,9.5,0.523,2.8,0.374
20111,0.818181818,19.5,0.013435688,9.8,0.46,5,0.403
20111,0.909090909,17.7,0.01531327,11,0.444,10.4,0.412
20111,1,12,0.01569958,15.9,0.48,15.2,0.407
20408,0.125,7.325,0.003290134,2.867985,0.4,0,0
20408,0.25,10.35,0.004647896,3.7464,0.4,0,0
20408,0.375,12,0.006173,4.71875,0.4,0,0
20408,0.5,12.5,0.00874815,6.15625,0.4,0,0
20408,0.625,16.6,0.00976882,6.7,0.4,0.5,0.257
20408,0.75,14.7,0.010444241,9,0.329,3.5,0.257
20408,0.875,17.3,0.01352994,9.7,0.365,6.5,0.28
20408,1,15.9,0.01669267,14.6,0.416,13.4,0.301
20506,0.166666667,8.9,0.004159057,2.79871,0.4,0,0
20506,0.333333333,10.1,0.00531363,3.68396,0.4,0,0
20506,0.5,11.8,0.00687624,6.07775,0.4,0,0
20506,0.666666667,16.1,0.010163507,7.92925,0.4,1,0.26
20506,0.833333333,10.3,0.0084327,7.1223,0.4,3.7,0.29
20506,1,16.43888889,0.010461711,8.050820556,0.4,7,0.313
20605,0.2,9,0.0048161,2.90955,0.4,0,0
20605,0.4,10.5,0.0061901,4.71422,0.4,0,0
20605,0.6,15.1,0.008334541,3.51075,0.4,0.633333333,0.325
20605,0.8,9.3,0.00927652,4.58025,0.4,2.566666667,0.325
20605,1,13.8,0.0099833,8.2318,0.4,4.5,0.28
21111,0.090909091,10.06666667,0.003810012,3.17196,0.4,0,0
21111,0.181818182,9.9,0.003724385,2.988573333,0.4,0,0
21111,0.272727273,8.366666667,0.004527768,3.172,0.4,0,0
21111,0.363636364,10,0.00571972,3.7832,0.4,0,0
21111,0.454545455,11.75,0.006768735,4.11015,0.4,0,0
21111,0.545454545,13,0.00880548,6.13172,0.4,0,0
21111,0.636363636,15.2,0.01206161,9,0.42,1.3,0.337
21111,0.727272727,17.65,0.01285807,8.8,0.501,4.2,0.347
21111,0.818181818,17.1,0.013435688,9.1,0.454,6.2,0.383
21111,0.909090909,15,0.01415767,10,0.444,11.6,0.417
21111,1,9.5,0.01404858,14.5,0.441,15.8,0.379
21405,0.2,7.425,0.003317412,2.85413,0.4,0,0
21405,0.4,10.3,0.004631039,3.57469,0.4,0,0
21405,0.6,11.45,0.005924235,4.882333333,0.4,0,0
21405,0.8,12.93333333,0.007474413,6.369666667,0.4,0,0
21405,1,17.14,0.010583793,9.29058,0.4,0.95,0.2585
21506,0.166666667,9.2,0.004260196,2.923405,0.4,0,0
21506,0.333333333,10.55,0.005517165,3.65274,0.4,0,0
21506,0.5,11.7,0.00682346,5.587,0.4,0,0
21506,0.666666667,14.8,0.009644326,7.289,0.4,1,0.26
21506,0.833333333,12.5,0.0092423,7.8197,0.4,3.7,0.29
21506,1,16.43888889,0.010461711,8.050820556,0.4,7,0.313
21601,0.5,6.7,0.00377581,2.43848,0.4,0,0
21601,1,6.7,0.00377581,2.43848,0.4,0,0
22106,0.166666667,8.8,0.003810012,2.38306,0.4,0,0
22106,0.333333333,8.6,0.003724385,2.4976,0.4,0,0
22106,0.5,8,0.004527768,3.491875,0.4,0,0
22106,0.666666667,9.25,0.00548014,4.555625,0.4,0,0
22106,0.833333333,11.23333333,0.006499128,7.418166667,0.4,0,0
22106,1,12.32777778,0.008458983,6.306476111,0.4,0,0
22408,0.125,6.64,0.003103279,2.646305,0.4,0,0
22408,0.25,9.55,0.004378192,3.37176,0.4,0,0
22408,0.375,10.8,0.00563024,5.8135,0.4,0,0
22408,0.5,15.4,0.01031386,6.6,0.444,0,0
22408,0.625,15.35,0.008837945,9.1,0.48,2.2,0.336
22408,0.75,17.4,0.011257562,9.5,0.4,5.6,0.346
22408,0.875,16.9,0.01334922,10.2,0.425,10.4,0.36
22408,1,13.45,0.015060235,15,0.419,14.8,0.345
22506,0.166666667,8.6,0.004057918,2.069013333,0.4,0,0
22506,0.333333333,7.466666667,0.004122573,3.71518,0.4,0,0
22506,0.5,11.9,0.00692902,5.454875,0.4,0,0
22506,0.666666667,14.45,0.009504547,7.116625,0.4,1,0.26
22506,0.833333333,16.55,0.0107327,9.10355,0.4,3.7,0.29
22506,1,16.43888889,0.010461711,8.050820556,0.4,7,0.313
23110,0.1,9.866666667,0.003810012,3.39624,0.4,0,0
23110,0.2,10.6,0.003724385,3.25052,0.4,0,0
23110,0.3,9.1,0.004527768,3.193146667,0.4,0,0
23110,0.4,10.06666667,0.005741016,3.804693333,0.4,0,0
23110,0.5,12.15,0.006977463,4.25007,0.4,0,0
23110,0.6,13.5,0.009707195,6.6618,0.4,0.133333333,0.313
23110,0.7,16,0.0115497,9.2,0.476,2.666666667,0.313
23110,0.8,17.2,0.01186774,9,0.409,5.2,0.312
23110,0.9,15,0.01265783,9.2,0.457,10.1,0.334
23110,1,9.95,0.01346054,13.3,0.433,15,0.346
23403,0.333333333,8,0.00347426,2.928023333,0.4,0,0
23403,0.666666667,10.56666667,0.00472094,3.65274,0.4,0,0
23403,1,11.7,0.00603731,5.05674,0.4,0,0
23503,0.333333333,9.25,0.004277053,3.15894,0.4,0,0
23503,0.666666667,11.4,0.00590162,3.4342,0.4,0,0
23503,1,11,0.006454,4.7542,0.4,0,0
24110,0.1,9.466666667,0.003810012,2.91564,0.4,0,0
24110,0.2,9.1,0.003724385,2.667093333,0.4,0,0
24110,0.3,7.466666667,0.004527768,2.94996,0.4,0,0
24110,0.4,9.3,0.005496112,3.55752,0.4,0,0
24110,0.5,11.15,0.006455643,3.90027,0.4,0,0
24110,0.6,12.7,0.009411987,5.6679,0.4,0,0
24110,0.7,14.5,0.0108309,8.9,0.45,1.3,0.331
24110,0.8,17.8,0.01213066,9.3,0.451,4.9,0.36
24110,0.9,15.61666667,0.012961094,9.5,0.446,8.7,0.407
24110,1,11.85,0.01479662,14,0.503,15.4,0.406
24404,0.25,6.725,0.003126466,2.563175,0.4,0,0
24404,0.5,9.25,0.004277053,3.26249,0.4,0,0
24404,0.75,10.45,0.005471935,4.11475,0.4,0,0
24404,1,10.9,0.00640122,5.36825,0.4,0,0
24503,0.333333333,8.45,0.004007349,2.867985,0.4,0,0
24503,0.666666667,10.35,0.005426705,3.893134,0.4,0,0
24503,1,12.47,0.007229866,5.389534,0.4,0,0
25106,0.166666667,9.433333333,0.003810012,2.60474,0.4,0,0
25106,0.333333333,9.4,0.003724385,2.664106667,0.4,0,0
25106,0.5,8.533333333,0.004527768,3.6995,0.4,0,0
25106,0.666666667,9.8,0.005655832,4.8265,0.4,0,0
25106,0.833333333,10.73333333,0.006238218,7.259666667,0.4,0,0
25106,1,12.32777778,0.008458983,6.306476111,0.4,0,0
25408,0.125,7.6,0.003365148,2.82642,0.4,0,0
25408,0.25,10.2,0.004597326,3.96494,0.4,0,0
25408,0.375,12.7,0.00648961,5.17175,0.4,0,0
25408,0.5,13.7,0.00939603,6.74725,0.4,0,0
25408,0.625,17.85,0.010699695,8.9,0.402,1.4,0.261
25408,0.75,17.1,0.011167193,9,0.396,5.2,0.3
25408,0.875,13.5,0.0118131,9.6,0.43,9,0.33
25408,1,14.1,0.01549333,14.7,0.432,13.4,0.341
25507,0.142857143,8.8,0.004125344,2.96497,0.4,0,0
25507,0.285714286,10.7,0.00558501,3.99616,0.4,0,0
25507,0.428571429,12.8,0.00891012,6.4175,0.4,0,0
25507,0.571428571,17,0.0102027,8.5,0.43,1.7,0.261
25507,0.714285714,18.86666667,0.011686788,6.5,0.34,4.7,0.274
25507,0.857142857,17.4,0.013202824,9.5,0.33,5.8,0.29
25507,1,13.9,0.0142401,11.8,0.335,14.2,0.265
25603,0.333333333,8.55,0.004612565,3.29749,0.4,0,0
25603,0.666666667,11.9,0.00692902,4.03323375,0.4,0,0
25603,1,12.91875,0.008334541,5.58348375,0.4,0.633333333,0.325
26111,0.090909091,9.066666667,0.003810012,3.0438,0.4,0,0
26111,0.181818182,9.5,0.003724385,2.64328,0.4,0,0
26111,0.272727273,7.4,0.004527768,3.097986667,0.4,0,0
26111,0.363636364,9.766666667,0.005645184,3.707973333,0.4,0,0
26111,0.454545455,11.5,0.00663828,4.0227,0.4,0,0
26111,0.545454545,13,0.00880548,5.86668,0.4,0,0
26111,0.636363636,14.8,0.01193803,8.5,0.45,1.1,0.327
26111,0.727272727,17.3,0.01271954,8.8,0.474,4,0.337
26111,0.818181818,16.1,0.013435688,8.9,0.473,6.6,0.345
26111,0.909090909,13.3,0.01343007,9.7,0.411,11.6,0.363
26111,1,7.6,0.01279382,13.5,0.406,15.1,0.355
26405,0.2,6.466666667,0.003055997,2.85413,0.4,0,0
26405,0.4,10.3,0.004631039,3.7464,0.4,0,0
26405,0.6,12,0.006173,5.24725,0.4,0,0
26405,0.8,13.9,0.00798462,6.84575,0.4,0,0
26405,1,17.14,0.010583793,9.29058,0.4,0.95,0.2585
26505,0.2,9,0.00419277,3.13123,0.4,0,0
26505,0.4,11.3,0.00585639,3.73079,0.4,0,0
26505,0.6,11.95,0.00695541,4.3035,0.4,0,0
26505,0.8,11.4,0.008286468,5.6145,0.4,1,0.26
26505,1,16.63666667,0.010764593,9.131023333,0.4,3.7,0.29
26601,0.5,7.1,0.00395673,2.741,0.4,0,0
26601,1,7.1,0.00395673,2.741,0.4,0,0
27110,0.1,9.7,0.003810012,2.8836,0.4,0,0
27110,0.2,9,0.003724385,3.333866667,0.4,0,0
27110,0.3,9.333333333,0.004527768,3.8064,0.4,0,0
27110,0.4,12,0.0063586,4.428,0.4,0,0
27110,0.5,14.35,0.008125467,5.01963,0.4,0,0
27110,0.6,16,0.01062972,7.45692,0.4,0.666666667,0.285
27110,0.7,17.2,0.01212474,9.2,0.38,3.233333333,0.285
27110,0.8,16.8,0.01169246,8.8,0.381,5.8,0.294
27110,0.9,14.4,0.012362762,8.7,0.406,10.3,0.295
27110,1,9.6,0.01321442,13.3,0.403,13.6,0.326
27504,0.25,11.26666667,0.004956931,3.68543,0.4,0,0
27504,0.5,13.3,0.00676099,3.893134,0.4,0,0
27504,0.75,12.47,0.007229866,5.389534,0.4,0,0
27504,1,16.4,0.010278,7.86,0.4,1,0.26
28111,0.090909091,9.366666667,0.003810012,2.8836,0.4,0,0
28111,0.181818182,9,0.003724385,2.726626667,0.4,0,0
28111,0.272727273,7.633333333,0.004527768,2.90238,0.4,0,0
28111,0.363636364,9.15,0.005448196,3.50916,0.4,0,0
28111,0.454545455,11.1,0.006429552,3.88278,0.4,0,0
28111,0.545454545,12,0.00829003,4.60774,0.4,0,0
28111,0.636363636,12.9,0.011351025,7.5,0.467,0.366666667,0.38
28111,0.727272727,15.6,0.01204668,8.7,0.52,2.933333333,0.38
28111,0.818181818,16.2,0.013435688,9,0.44,5.5,0.38
28111,0.909090909,14.9,0.01411487,9.8,0.41,10.4,0.36
28111,1,9.5,0.01404858,14.2,0.4,15.4,0.361
28407,0.142857143,7.05,0.003215119,2.63245,0.4,0,0
28407,0.285714286,9.5,0.004361335,3.30932,0.4,0,0
28407,0.428571429,10.6,0.00553978,4.19025,0.4,0,0
28407,0.571428571,11.1,0.00799229,5.46675,0.4,0,0
28407,0.714285714,17.14,0.010302786,7.24682,0.4,0.95,0.2585
28407,0.857142857,11.7,0.009472718,10.60838333,0.4,4.15,0.289
28407,1,15.67333333,0.012474758,14.1730645,0.4,7.3,0.293
28505,0.2,8.5,0.004024205,2.951115,0.4,0,0
28505,0.4,10.65,0.005562395,3.16883,0.4,0,0
28505,0.6,10.15,0.00600537,4.781666667,0.4,0,0
28505,0.8,12.66666667,0.008792337,6.238333333,0.4,1,0.26
28505,1,16.63666667,0.010764593,9.131023333,0.4,3.7,0.29
28602,0.5,7.9,0.00431857,2.258365,0.4,0,0
28602,1,8.15,0.00494977,2.674513333,0.4,0,0
29111,0.090909091,8.566666667,0.003810012,2.65932,0.4,0,0
29111,0.181818182,8.3,0.003724385,2.5004,0.4,0,0
29111,0.272727273,7,0.004527768,2.6169,0.4,0,0
29111,0.363636364,8.25,0.0051607,3.219,0.4,0,0
29111,0.454545455,9.7,0.005699004,3.39306,0.4,0,0
29111,0.545454545,11,0.00777458,3.41506,0.4,0,0
29111,0.636363636,11.1,0.010794915,6.5,0.507,0,0
29111,0.727272727,14.4,0.01157172,8.6,0.468,2.5,0.351
29111,0.818181818,16.2,0.013435688,9.2,0.442,5.5,0.343
29111,0.909090909,15.3,0.01428607,9.9,0.401,10.2,0.369
29111,1,9.4,0.01398254,14.2,0.467,15,0.36
29403,0.333333333,6.35,0.003024173,2.41077,0.4,0,0
29403,0.666666667,8.7,0.004091631,3.614582222,0.4,0,0
29403,1,11.57777778,0.005982029,5.003915556,0.4,0,0
29507,0.142857143,6.9,0.003484797,2.452335,0.4,0,0
29507,0.285714286,8.85,0.004748255,2.99712,0.4,0,0
29507,0.428571429,9.6,0.00571508,4.699875,0.4,0,0
29507,0.571428571,12.45,0.008721155,7.3,0.343,1.5,0.277
29507,0.714285714,12,0.0063432,7.5,0.333,3.7,0.25
29507,0.857142857,15.86428571,0.010794959,8.4,0.331,8.7,0.28
29507,1,14.55,0.01228749,12.1,0.319,13.8,0.268
29604,0.25,7.35,0.004069805,2.258365,0.4,0,0
29604,0.5,8.15,0.00494977,2.46638,0.4,0,0
29604,0.75,7.9,0.008334541,4.68855,0.4,0.633333333,0.325
29604,1,12.42,0.00927652,6.11685,0.4,2.566666667,0.325
30110,0.1,10.96666667,0.003810012,3.33216,0.4,0,0
30110,0.2,10.4,0.003724385,3.08978,0.4,0,0
30110,0.3,8.65,0.004527768,3.605506667,0.4,0,0
30110,0.4,11.36666667,0.006156288,4.223813333,0.4,0,0
30110,0.5,12.65,0.007238373,4.42497,0.4,0,0
30110,0.6,13.6,0.009744096,6.39676,0.4,0,0
30110,0.7,15.6,0.01135802,10,0.444,2.1,0.34
30110,0.8,19.1,0.01270032,9.8,0.427,4.6,0.36
30110,0.9,17.3,0.013788924,9.7,0.425,9.5,0.4
30110,1,11.2,0.01433954,14.1,0.447,13.8,0.375
30404,0.25,8.1,0.003501538,3.117375,0.4,0,0
30404,0.5,11.25,0.004951313,3.57469,0.4,0,0
30404,0.75,11.45,0.005924235,5.162941667,0.4,0,0
30404,1,13.67666667,0.007866745,6.735758333,0.4,0,0
30504,0.25,9.9,0.004496187,3.24207,0.4,0,0
30504,0.5,11.7,0.00603731,4.206895,0.4,0,0
30504,0.75,13.475,0.007760305,6.207777778,0.4,0,0
30504,1,16.44444444,0.010301068,8.098888889,0.4,1,0.26
30601,0.5,8.143478261,0.004428695,2.41077,0.4,0,0
30601,1,8.143478261,0.004428695,2.41077,0.4,0,0
31111,0.090909091,8.7,0.003810012,2.43504,0.4,0,0
31111,0.181818182,7.6,0.003724385,2.35752,0.4,0,0
31111,0.272727273,6.6,0.004527768,2.49002,0.4,0,0
31111,0.363636364,7.85,0.005032924,3.09004,0.4,0,0
31111,0.454545455,9.25,0.005464185,3.23565,0.4,0,0
31111,0.545454545,9.9,0.007207585,2.95124,0.4,0,0
31111,0.636363636,10.4,0.01057865,7.31158,0.4,0,0
31111,0.727272727,14.2,0.01149256,8.4,0.446,1.8,0.342
31111,0.818181818,16.6,0.013435688,9.5,0.447,5.3,0.355
31111,0.909090909,18.4,0.01561287,10.5,0.436,8.7,0.386
31111,1,13,0.01635998,15.5,0.489,15.2,0.413
31408,0.125,5.5,0.00279231,2.059776667,0.4,0,0
31408,0.25,7.433333333,0.0036646,2.59126,0.4,0,0
31408,0.375,8.3,0.00449949,3.58625,0.4,0,0
31408,0.5,9.5,0.00712845,4.67875,0.4,0,0
31408,0.625,12.8,0.00693896,7.61498,0.4,0,0
31408,0.75,14.5,0.010383995,6.5,0.3,2.5,0.233
31408,0.875,14.4,0.01221972,9.5,0.329,5,0.262
31408,1,16.2,0.01689256,13.3,0.38,13.1,0.282
31505,0.2,7,0.00351851,2.29993,0.4,0,0
31505,0.4,8.3,0.00449949,2.93468,0.4,0,0
31505,0.6,9.4,0.00560952,4.322375,0.4,0,0
31505,0.8,11.45,0.008306437,5.639125,0.4,1,0.26
31505,1,16.63666667,0.010764593,9.131023333,0.4,3.7,0.29
31604,0.25,6.9,0.00386627,2.07825,0.4,0,0
31604,0.5,7.5,0.0046067,3.29371,0.4,0,0
31604,0.75,10.55,0.008334541,4.68855,0.4,0.633333333,0.325
31604,1,12.42,0.00927652,6.11685,0.4,2.566666667,0.325
32111,0.090909091,9.766666667,0.003810012,2.7234,0.4,0,0
32111,0.181818182,8.5,0.003724385,2.5004,0.4,0,0
32111,0.272727273,7,0.004527768,2.68034,0.4,0,0
32111,0.363636364,8.45,0.005224588,3.28348,0.4,0,0
32111,0.454545455,10.1,0.005907732,3.53298,0.4,0,0
32111,0.545454545,11.9,0.008238485,4.54148,0.4,0,0
32111,0.636363636,12.8,0.01132013,7.3,0.507,0.133333333,0.372
32111,0.727272727,16,0.012205,9,0.536,2.666666667,0.372
32111,0.818181818,17.3,0.013435688,10,0.45,5.2,0.395
32111,0.909090909,18,0.01544167,11,0.478,9.6,0.388
32111,1,11.75,0.01553448,15.5,0.474,15.6,0.389
32405,0.2,5.68,0.00284141,2.27222,0.4,0,0
32405,0.4,8.2,0.003923066,2.91907,0.4,0,0
32405,0.6,9.35,0.004974405,4.051833333,0.4,0,0
32405,0.8,10.73333333,0.006313253,5.286166667,0.4,0,0
32405,1,17.14,0.010583793,9.29058,0.4,0.95,0.2585
32508,0.125,7.6,0.003720788,2.54932,0.4,0,0
32508,0.25,9.2,0.00490656,3.2781,0.4,0,0
32508,0.375,10.5,0.0061901,5.039625,0.4,0,0
32508,0.5,13.35,0.009207065,6.574875,0.4,1,0.26
32508,0.625,14.5,0.00820495,7,0.333,2.1,0.241
32508,0.75,13.6,0.010112888,9.5,0.353,4.4,0.308
32508,0.875,15.5,0.0127167,10.2,0.36,8,0.288
32508,1,13.2,0.01489366,13.5,0.356,15.7,0.29
32602,0.5,7.75,0.004250725,2.5008275,0.4,0,0
32602,1,9.025,0.005411595,2.84102,0.4,0,0
33111,0.090909091,9.1,0.003810012,2.81952,0.4,0,0
33111,0.181818182,8.8,0.003724385,2.8576,0.4,0,0
33111,0.272727273,8,0.004527768,2.7755,0.4,0,0
33111,0.363636364,8.75,0.00532042,3.3802,0.4,0,0
33111,0.454545455,8.5,0.00507282,2.9733,0.4,0,0
33111,0.545454545,9.8,0.00715604,4.87278,0.4,0,0
33111,0.636363636,13.3,0.011474605,7.5,0.35,0,0
33111,0.727272727,17.1,0.01264038,9.3,0.42,3,0.335
33111,0.818181818,17.3,0.013435688,9.2,0.432,7.3,0.375
33111,0.909090909,14.6,0.01398647,11,0.442,8.8,0.36
33111,1,10.73604651,0.014864865,15.2,0.4,16,0.372
33407,0.142857143,7,0.00320148,2.281456667,0.4,0,0
33407,0.285714286,8.233333333,0.003934304,2.6537,0.4,0,0
33407,0.428571429,8.5,0.00458995,3.88825,0.4,0,0
33407,0.571428571,10.3,0.00756037,5.07275,0.4,0,0
33407,0.714285714,16,0.0094878,8.10402,0.4,0.95,0.2585
33407,0.857142857,13.7,0.010090598,10.60838333,0.4,4.15,0.289
33407,1,15.67333333,0.012474758,14.1730645,0.4,7.3,0.293
33506,0.166666667,7.95,0.003838784,2.27222,0.4,0,0
33506,0.333333333,8.2,0.00445426,2.71614,0.4,0,0
33506,0.5,8.7,0.00524006,5.0585,0.4,0,0
33506,0.666666667,13.4,0.009085208,6.5995,0.4,1,0.26
33506,0.833333333,11.7,0.0089479,7.5661,0.4,3.7,0.29
33506,1,16.43888889,0.010461711,8.050820556,0.4,7,0.313
33602,0.5,7.1,0.00395673,2.18909,0.4,0,0
33602,1,7.9,0.00481782,2.15418,0.4,0,0
34112,0.083333333,6.9,0.003810012,2.11464,0.4,0,0
34112,0.166666667,6.6,0.003724385,2.440866667,0.4,0,0
34112,0.25,6.833333333,0.004527768,2.49002,0.4,0,0
34112,0.333333333,7.85,0.005032924,3.09004,0.4,0,0
34112,0.416666667,8.75,0.005203275,3.06075,0.4,0,0
34112,0.5,9.3,0.006898315,2.3549,0.4,0,0
34112,0.583333333,9.5,0.009640235,4.5,0.463,0,0
34112,0.666666667,13,0.00976242,6.7,0.49,1,0.35
34112,0.75,15,0.013015,8,0.45,3.6,0.344
34112,0.833333333,14.3,0.013306,8.3,0.44,7.2,0.374
34112,0.916666667,11.9,0.013465,10.5,0.446,10.2,0.356
34112,1,8.9,0.013559,14.4,0.475,15.7,0.333
34406,0.166666667,5.65,0.002833227,1.981265,0.4,0,0
34406,0.333333333,7.15,0.00356908,2.27906,0.4,0,0
34406,0.5,7.3,0.00404719,2.98225,0.4,0,0
34406,0.666666667,7.9,0.00481782,3.89075,0.4,0,0
34406,0.833333333,10.4,0.007352772,7.154,0.4,0.95,0.2585
34406,1,17.33571429,0.010461711,8.431343571,0.4,4.15,0.289
34507,0.142857143,7.166666667,0.003574698,1.52405,0.4,0,0
34507,0.285714286,5.5,0.00323305,2.43516,0.4,0,0
34507,0.428571429,7.8,0.00621062,3.8505,0.4,0,0
34507,0.571428571,10.2,0.00534138,5.0235,0.4,1,0.26
34507,0.714285714,13.7,0.010090598,6.675353333,0.4,3.7,0.29
34507,0.857142857,10.36666667,0.010237149,9.99565,0.4,7,0.313
34507,1,12.98,0.01398342,13.77074379,0.4,13.1,0.304
34603,0.333333333,6.3,0.00359489,1.870425,0.4,0,0
34603,0.666666667,6.75,0.00421085,4.03323375,0.4,0,0
34603,1,12.91875,0.008334541,5.58348375,0.4,0.633333333,0.325
35111,0.090909091,9.7,0.003810012,3.10788,0.4,0,0
35111,0.181818182,9.7,0.003724385,2.92904,0.4,0,0
35111,0.272727273,8.2,0.004527768,2.88652,0.4,0,0
35111,0.363636364,9.1,0.005432224,3.49304,0.4,0,0
35111,0.454545455,10.85,0.006299097,3.79533,0.4,0,0
35111,0.545454545,12,0.00829003,4.74026,0.4,0,0
35111,0.636363636,13.1,0.011412815,7,0.424,0,0
35111,0.727272727,16.4,0.01236332,8.5,0.41,2.666666667,0.36
35111,0.818181818,17.9,0.013435688,10,0.452,5.3,0.368
35111,0.909090909,18.8,0.01578407,11,0.48,10.1,0.376
35111,1,12.6,0.01609582,15.5,0.453,13.5,0.374
35507,0.142857143,8.3,0.003956779,2.74329,0.4,0,0
35507,0.285714286,9.9,0.00522317,3.55908,0.4,0,0
35507,0.428571429,11.4,0.00815426,5.39825,0.4,0.966666667,0.26
35507,0.571428571,14.3,0.00827247,7.5,0.357,2.333333333,0.26
35507,0.714285714,15.4,0.010615796,8.7,0.351,3.7,0.3
35507,0.857142857,16.8,0.012949828,9.5,0.39,8.2,0.33
35507,1,13.2,0.0140448,13.2,0.38,15,0.304
35605,0.2,8.4,0.00454472,3.07581,0.4,0,0
35605,0.4,11.1,0.00650678,4.35519,0.4,0,0
35605,0.6,13.95,0.008334541,3.605125,0.4,0.633333333,0.325
35605,0.8,9.55,0.00927652,4.703375,0.4,2.566666667,0.325
35605,1,13.8,0.0099833,8.2318,0.4,4.5,0.28
35701,0.5,8,0.0043638,2.71558,0.4,0,0
35701,1,8,0.0043638,2.71558,0.4,0,0
36111,0.090909091,9.8,0.003810012,2.97972,0.4,0,0
36111,0.181818182,9.3,0.003724385,2.833786667,0.4,0,0
36111,0.272727273,7.933333333,0.004527768,3.172,0.4,0,0
36111,0.363636364,10,0.00571972,3.7832,0.4,0,0
36111,0.454545455,11.9,0.006847008,4.16262,0.4,0,0
36111,0.545454545,12.6,0.0085993,4.54148,0.4,0,0
36111,0.636363636,12.8,0.01132013,6.8,0.557,0,0
36111,0.727272727,15.4,0.01196752,8.7,0.545,2.2,0.376
36111,0.818181818,17.2,0.013435688,9.8,0.508,5.5,0.409
36111,0.909090909,17.8,0.01535607,11,0.501,10,0.42
36111,1,12.8,0.0162279,16.2,0.49,16,0.425
36407,0.142857143,6.525,0.00307191,2.646305,0.4,0,0
36407,0.285714286,9.55,0.004378192,3.35615,0.4,0,0
36407,0.428571429,10.75,0.005607625,4.19025,0.4,0,0
36407,0.571428571,11.1,0.00799229,5.46675,0.4,0,0
36407,0.714285714,13.7,0.00784353,7.48255,0.4,0.95,0.2585
36407,0.857142857,12.25,0.009642635,10.60838333,0.4,4.15,0.289
36407,1,15.67333333,0.012474758,14.1730645,0.4,7.3,0.293
36508,0.125,9.4,0.004327622,3.006535,0.4,0,0
36508,0.25,10.85,0.005652855,3.37176,0.4,0,0
36508,0.375,10.8,0.00634844,5.001875,0.4,0,0
36508,0.5,13.25,0.009153075,6.525625,0.4,0,0
36508,0.625,15.7,0.00909859,7,0.35,2.266666667,0.276
36508,0.75,14.9,0.010504487,9.7,0.38,4.5,0.297
